antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'export-administration-act-south-africa', 'crime'})",frozenset({'el-salvador-aid'}),0.46551724137931033,0.5517241379310345,0.34913793103448276,0.75,1.359375,0.09230083234244946,1.793103448275862,0.4946236559139784
"frozenset({'el-salvador-aid', 'crime'})",frozenset({'export-administration-act-south-africa'}),0.521551724137931,0.8146551724137931,0.34913793103448276,0.6694214876033058,0.8217237308146399,-0.07574687871581454,0.5606681034482757,-0.31198347107438024
frozenset({'el-salvador-aid'}),"frozenset({'export-administration-act-south-africa', 'crime'})",0.5517241379310345,0.46551724137931033,0.34913793103448276,0.6328125,1.359375,0.09230083234244946,1.455612619222304,0.5897435897435898
"frozenset({'religious-groups-in-schools', 'export-administration-act-south-africa'})",frozenset({'el-salvador-aid'}),0.4698275862068966,0.5517241379310345,0.3448275862068966,0.7339449541284404,1.3302752293577982,0.0856123662306778,1.6848989298454224,0.46829268292682946
"frozenset({'export-administration-act-south-africa', 'el-salvador-aid'})",frozenset({'religious-groups-in-schools'}),0.375,0.6422413793103449,0.3448275862068966,0.9195402298850576,1.4317673378076063,0.10398706896551724,4.4464285714285765,0.48249999999999993
"frozenset({'religious-groups-in-schools', 'el-salvador-aid'})",frozenset({'export-administration-act-south-africa'}),0.5129310344827587,0.8146551724137931,0.3448275862068966,0.6722689075630252,0.8252189764794806,-0.07303433412604049,0.5655393457117592,-0.3030606738108089
frozenset({'el-salvador-aid'}),"frozenset({'religious-groups-in-schools', 'export-administration-act-south-africa'})",0.5517241379310345,0.4698275862068966,0.3448275862068966,0.625,1.3302752293577982,0.0856123662306778,1.4137931034482758,0.5538461538461541
"frozenset({'aid-to-nicaraguan-contras', 'anti-satellite-test-ban', 'adoption-of-the-budget-resolution'})",frozenset({'mx-missile'}),0.3879310344827586,0.4870689655172414,0.3448275862068966,0.888888888888889,1.824975417895772,0.15587841854934603,4.616379310344831,0.7385563380281691
"frozenset({'mx-missile', 'aid-to-nicaraguan-contras', 'adoption-of-the-budget-resolution'})",frozenset({'anti-satellite-test-ban'}),0.3922413793103448,0.5344827586206896,0.3448275862068966,0.8791208791208792,1.644806806097129,0.1351813317479192,3.851097178683389,0.6450354609929079
"frozenset({'aid-to-nicaraguan-contras', 'anti-satellite-test-ban', 'mx-missile'})",frozenset({'adoption-of-the-budget-resolution'}),0.3922413793103448,0.5301724137931034,0.3448275862068966,0.8791208791208792,1.6581792191548292,0.13687202734839482,3.88675548589342,0.6531028368794328
"frozenset({'mx-missile', 'anti-satellite-test-ban', 'adoption-of-the-budget-resolution'})",frozenset({'aid-to-nicaraguan-contras'}),0.3620689655172414,0.5129310344827587,0.3448275862068966,0.9523809523809524,1.8567426970788314,0.15911117717003567,10.22844827586208,0.7233108108108107
"frozenset({'aid-to-nicaraguan-contras', 'adoption-of-the-budget-resolution'})","frozenset({'anti-satellite-test-ban', 'mx-missile'})",0.4482758620689655,0.41810344827586204,0.3448275862068966,0.7692307692307693,1.8398096748612214,0.15740190249702737,2.5215517241379315,0.82734375
"frozenset({'aid-to-nicaraguan-contras', 'anti-satellite-test-ban'})","frozenset({'mx-missile', 'adoption-of-the-budget-resolution'})",0.44396551724137934,0.41810344827586204,0.3448275862068966,0.7766990291262136,1.857671904714243,0.1592040725326992,2.605884557721139,0.8303294573643412
"frozenset({'aid-to-nicaraguan-contras', 'mx-missile'})","frozenset({'anti-satellite-test-ban', 'adoption-of-the-budget-resolution'})",0.4482758620689655,0.4267241379310345,0.3448275862068966,0.7692307692307693,1.8026418026418027,0.15353745541022595,2.4841954022988513,0.8070312500000001
"frozenset({'anti-satellite-test-ban', 'adoption-of-the-budget-resolution'})","frozenset({'aid-to-nicaraguan-contras', 'mx-missile'})",0.4267241379310345,0.4482758620689655,0.3448275862068966,0.8080808080808082,1.8026418026418027,0.15353745541022595,2.8747731397459177,0.7766917293233083
"frozenset({'mx-missile', 'adoption-of-the-budget-resolution'})","frozenset({'aid-to-nicaraguan-contras', 'anti-satellite-test-ban'})",0.41810344827586204,0.44396551724137934,0.3448275862068966,0.8247422680412372,1.857671904714243,0.1592040725326992,3.1726673427991896,0.793425925925926
"frozenset({'anti-satellite-test-ban', 'mx-missile'})","frozenset({'aid-to-nicaraguan-contras', 'adoption-of-the-budget-resolution'})",0.41810344827586204,0.4482758620689655,0.3448275862068966,0.8247422680412372,1.8398096748612214,0.15740190249702737,3.1480730223123743,0.7844444444444445
frozenset({'aid-to-nicaraguan-contras'}),"frozenset({'mx-missile', 'anti-satellite-test-ban', 'adoption-of-the-budget-resolution'})",0.5129310344827587,0.3620689655172414,0.3448275862068966,0.6722689075630252,1.8567426970788314,0.15911117717003567,1.9465075154730325,0.9473451327433628
frozenset({'adoption-of-the-budget-resolution'}),"frozenset({'aid-to-nicaraguan-contras', 'anti-satellite-test-ban', 'mx-missile'})",0.5301724137931034,0.3922413793103448,0.3448275862068966,0.6504065040650407,1.6581792191548292,0.13687202734839482,1.7384723336006422,0.8448394495412846
frozenset({'anti-satellite-test-ban'}),"frozenset({'mx-missile', 'aid-to-nicaraguan-contras', 'adoption-of-the-budget-resolution'})",0.5344827586206896,0.3922413793103448,0.3448275862068966,0.6451612903225807,1.644806806097129,0.1351813317479192,1.712774294670847,0.8421296296296298
frozenset({'mx-missile'}),"frozenset({'aid-to-nicaraguan-contras', 'anti-satellite-test-ban', 'adoption-of-the-budget-resolution'})",0.4870689655172414,0.3879310344827586,0.3448275862068966,0.7079646017699115,1.8249754178957718,0.15587841854934603,2.095872518286311,0.8813025210084033
"frozenset({'aid-to-nicaraguan-contras', 'export-administration-act-south-africa', 'anti-satellite-test-ban', 'mx-missile'})",frozenset({'adoption-of-the-budget-resolution'}),0.3922413793103448,0.5301724137931034,0.3448275862068966,0.8791208791208792,1.6581792191548292,0.13687202734839482,3.88675548589342,0.6531028368794328
"frozenset({'adoption-of-the-budget-resolution', 'export-administration-act-south-africa', 'anti-satellite-test-ban', 'mx-missile'})",frozenset({'aid-to-nicaraguan-contras'}),0.3620689655172414,0.5129310344827587,0.3448275862068966,0.9523809523809524,1.8567426970788314,0.15911117717003567,10.22844827586208,0.7233108108108107
"frozenset({'adoption-of-the-budget-resolution', 'aid-to-nicaraguan-contras', 'anti-satellite-test-ban', 'mx-missile'})",frozenset({'export-administration-act-south-africa'}),0.3448275862068966,0.8146551724137931,0.3448275862068966,1.0,1.2275132275132274,0.0639120095124851,inf,0.2828947368421051
"frozenset({'adoption-of-the-budget-resolution', 'aid-to-nicaraguan-contras', 'export-administration-act-south-africa', 'mx-missile'})",frozenset({'anti-satellite-test-ban'}),0.3922413793103448,0.5344827586206896,0.3448275862068966,0.8791208791208792,1.644806806097129,0.1351813317479192,3.851097178683389,0.6450354609929079
"frozenset({'aid-to-nicaraguan-contras', 'export-administration-act-south-africa', 'anti-satellite-test-ban', 'adoption-of-the-budget-resolution'})",frozenset({'mx-missile'}),0.3879310344827586,0.4870689655172414,0.3448275862068966,0.888888888888889,1.824975417895772,0.15587841854934603,4.616379310344831,0.7385563380281691
"frozenset({'export-administration-act-south-africa', 'anti-satellite-test-ban', 'mx-missile'})","frozenset({'aid-to-nicaraguan-contras', 'adoption-of-the-budget-resolution'})",0.41810344827586204,0.4482758620689655,0.3448275862068966,0.8247422680412372,1.8398096748612214,0.15740190249702737,3.1480730223123743,0.7844444444444445
"frozenset({'aid-to-nicaraguan-contras', 'anti-satellite-test-ban', 'mx-missile'})","frozenset({'export-administration-act-south-africa', 'adoption-of-the-budget-resolution'})",0.3922413793103448,0.5258620689655172,0.3448275862068966,0.8791208791208792,1.6717708520987211,0.13856272294887043,3.9224137931034515,0.6611702127659576
"frozenset({'adoption-of-the-budget-resolution', 'anti-satellite-test-ban', 'mx-missile'})","frozenset({'aid-to-nicaraguan-contras', 'export-administration-act-south-africa'})",0.3620689655172414,0.5043103448275862,0.3448275862068966,0.9523809523809524,1.8884818884818886,0.16223246135552916,10.409482758620703,0.7375
"frozenset({'aid-to-nicaraguan-contras', 'export-administration-act-south-africa', 'mx-missile'})","frozenset({'anti-satellite-test-ban', 'adoption-of-the-budget-resolution'})",0.4396551724137931,0.4267241379310345,0.3448275862068966,0.7843137254901962,1.8379877203406618,0.1572161117717004,2.6579153605015686,0.8136538461538463
"frozenset({'adoption-of-the-budget-resolution', 'export-administration-act-south-africa', 'mx-missile'})","frozenset({'aid-to-nicaraguan-contras', 'anti-satellite-test-ban'})",0.41810344827586204,0.44396551724137934,0.3448275862068966,0.8247422680412372,1.857671904714243,0.1592040725326992,3.1726673427991896,0.793425925925926
"frozenset({'adoption-of-the-budget-resolution', 'aid-to-nicaraguan-contras', 'mx-missile'})","frozenset({'export-administration-act-south-africa', 'anti-satellite-test-ban'})",0.3922413793103448,0.5301724137931034,0.3448275862068966,0.8791208791208792,1.6581792191548292,0.13687202734839482,3.88675548589342,0.6531028368794328
"frozenset({'aid-to-nicaraguan-contras', 'export-administration-act-south-africa', 'anti-satellite-test-ban'})","frozenset({'adoption-of-the-budget-resolution', 'mx-missile'})",0.44396551724137934,0.41810344827586204,0.3448275862068966,0.7766990291262136,1.857671904714243,0.1592040725326992,2.605884557721139,0.8303294573643412
"frozenset({'export-administration-act-south-africa', 'anti-satellite-test-ban', 'adoption-of-the-budget-resolution'})","frozenset({'aid-to-nicaraguan-contras', 'mx-missile'})",0.4267241379310345,0.4482758620689655,0.3448275862068966,0.8080808080808082,1.8026418026418027,0.15353745541022595,2.8747731397459177,0.7766917293233083
"frozenset({'aid-to-nicaraguan-contras', 'anti-satellite-test-ban', 'adoption-of-the-budget-resolution'})","frozenset({'export-administration-act-south-africa', 'mx-missile'})",0.3879310344827586,0.47844827586206895,0.3448275862068966,0.888888888888889,1.857857857857858,0.15922265160523189,4.693965517241382,0.7544014084507044
"frozenset({'aid-to-nicaraguan-contras', 'export-administration-act-south-africa', 'adoption-of-the-budget-resolution'})","frozenset({'anti-satellite-test-ban', 'mx-missile'})",0.4482758620689655,0.41810344827586204,0.3448275862068966,0.7692307692307693,1.8398096748612214,0.15740190249702737,2.5215517241379315,0.82734375
"frozenset({'anti-satellite-test-ban', 'mx-missile'})","frozenset({'aid-to-nicaraguan-contras', 'export-administration-act-south-africa', 'adoption-of-the-budget-resolution'})",0.41810344827586204,0.4482758620689655,0.3448275862068966,0.8247422680412372,1.8398096748612214,0.15740190249702737,3.1480730223123743,0.7844444444444445
"frozenset({'export-administration-act-south-africa', 'mx-missile'})","frozenset({'aid-to-nicaraguan-contras', 'anti-satellite-test-ban', 'adoption-of-the-budget-resolution'})",0.47844827586206895,0.3879310344827586,0.3448275862068966,0.7207207207207208,1.8578578578578582,0.15922265160523189,2.1916017797552843,0.8853305785123967
"frozenset({'aid-to-nicaraguan-contras', 'mx-missile'})","frozenset({'export-administration-act-south-africa', 'anti-satellite-test-ban', 'adoption-of-the-budget-resolution'})",0.4482758620689655,0.4267241379310345,0.3448275862068966,0.7692307692307693,1.8026418026418027,0.15353745541022595,2.4841954022988513,0.8070312500000001
"frozenset({'adoption-of-the-budget-resolution', 'mx-missile'})","frozenset({'aid-to-nicaraguan-contras', 'export-administration-act-south-africa', 'anti-satellite-test-ban'})",0.41810344827586204,0.44396551724137934,0.3448275862068966,0.8247422680412372,1.857671904714243,0.1592040725326992,3.1726673427991896,0.793425925925926
"frozenset({'export-administration-act-south-africa', 'anti-satellite-test-ban'})","frozenset({'adoption-of-the-budget-resolution', 'aid-to-nicaraguan-contras', 'mx-missile'})",0.5301724137931034,0.3922413793103448,0.3448275862068966,0.6504065040650407,1.6581792191548292,0.13687202734839482,1.7384723336006422,0.8448394495412846
"frozenset({'aid-to-nicaraguan-contras', 'anti-satellite-test-ban'})","frozenset({'adoption-of-the-budget-resolution', 'export-administration-act-south-africa', 'mx-missile'})",0.44396551724137934,0.41810344827586204,0.3448275862068966,0.7766990291262136,1.857671904714243,0.1592040725326992,2.605884557721139,0.8303294573643412
"frozenset({'anti-satellite-test-ban', 'adoption-of-the-budget-resolution'})","frozenset({'aid-to-nicaraguan-contras', 'export-administration-act-south-africa', 'mx-missile'})",0.4267241379310345,0.4396551724137931,0.3448275862068966,0.8080808080808082,1.8379877203406618,0.1572161117717004,2.9196914700544476,0.7953007518796994
"frozenset({'aid-to-nicaraguan-contras', 'export-administration-act-south-africa'})","frozenset({'adoption-of-the-budget-resolution', 'anti-satellite-test-ban', 'mx-missile'})",0.5043103448275862,0.3620689655172414,0.3448275862068966,0.6837606837606839,1.8884818884818888,0.16223246135552916,2.0172413793103456,0.9491304347826087
"frozenset({'export-administration-act-south-africa', 'adoption-of-the-budget-resolution'})","frozenset({'aid-to-nicaraguan-contras', 'anti-satellite-test-ban', 'mx-missile'})",0.5258620689655172,0.3922413793103448,0.3448275862068966,0.6557377049180328,1.6717708520987211,0.13856272294887043,1.7653940886699513,0.8475000000000001
"frozenset({'aid-to-nicaraguan-contras', 'adoption-of-the-budget-resolution'})","frozenset({'export-administration-act-south-africa', 'anti-satellite-test-ban', 'mx-missile'})",0.4482758620689655,0.41810344827586204,0.3448275862068966,0.7692307692307693,1.8398096748612214,0.15740190249702737,2.5215517241379315,0.82734375
frozenset({'mx-missile'}),"frozenset({'aid-to-nicaraguan-contras', 'export-administration-act-south-africa', 'anti-satellite-test-ban', 'adoption-of-the-budget-resolution'})",0.4870689655172414,0.3879310344827586,0.3448275862068966,0.7079646017699115,1.8249754178957718,0.15587841854934603,2.095872518286311,0.8813025210084033
frozenset({'anti-satellite-test-ban'}),"frozenset({'adoption-of-the-budget-resolution', 'aid-to-nicaraguan-contras', 'export-administration-act-south-africa', 'mx-missile'})",0.5344827586206896,0.3922413793103448,0.3448275862068966,0.6451612903225807,1.644806806097129,0.1351813317479192,1.712774294670847,0.8421296296296298
frozenset({'aid-to-nicaraguan-contras'}),"frozenset({'adoption-of-the-budget-resolution', 'export-administration-act-south-africa', 'anti-satellite-test-ban', 'mx-missile'})",0.5129310344827587,0.3620689655172414,0.3448275862068966,0.6722689075630252,1.8567426970788314,0.15911117717003567,1.9465075154730325,0.9473451327433628
frozenset({'adoption-of-the-budget-resolution'}),"frozenset({'aid-to-nicaraguan-contras', 'export-administration-act-south-africa', 'anti-satellite-test-ban', 'mx-missile'})",0.5301724137931034,0.3922413793103448,0.3448275862068966,0.6504065040650407,1.6581792191548292,0.13687202734839482,1.7384723336006422,0.8448394495412846
"frozenset({'superfund-right-to-sue', 'religious-groups-in-schools', 'education-spending', 'el-salvador-aid', 'physician-fee-freeze'})",frozenset({'crime'}),0.34913793103448276,0.6422413793103449,0.3448275862068966,0.9876543209876544,1.5378241776452066,0.12059675980975029,28.9784482758622,0.5373344370860926
"frozenset({'superfund-right-to-sue', 'religious-groups-in-schools', 'education-spending', 'el-salvador-aid', 'crime'})",frozenset({'physician-fee-freeze'}),0.3706896551724138,0.4870689655172414,0.3448275862068966,0.9302325581395349,1.9098579954723194,0.16427615933412607,7.352011494252873,0.7570205479452056
"frozenset({'superfund-right-to-sue', 'religious-groups-in-schools', 'education-spending', 'physician-fee-freeze', 'crime'})",frozenset({'el-salvador-aid'}),0.3448275862068966,0.5517241379310345,0.3448275862068966,1.0,1.8125,0.1545778834720571,inf,0.6842105263157895
"frozenset({'superfund-right-to-sue', 'religious-groups-in-schools', 'el-salvador-aid', 'physician-fee-freeze', 'crime'})",frozenset({'education-spending'}),0.3706896551724138,0.46551724137931033,0.3448275862068966,0.9302325581395349,1.9982773471145565,0.1722651605231867,7.660919540229885,0.7938356164383562
"frozenset({'superfund-right-to-sue', 'education-spending', 'el-salvador-aid', 'physician-fee-freeze', 'crime'})",frozenset({'religious-groups-in-schools'}),0.36637931034482757,0.6422413793103449,0.3448275862068966,0.9411764705882354,1.4654559810501382,0.10952363258026163,6.081896551724148,0.5012755102040818
"frozenset({'religious-groups-in-schools', 'education-spending', 'el-salvador-aid', 'physician-fee-freeze', 'crime'})",frozenset({'superfund-right-to-sue'}),0.38362068965517243,0.5474137931034483,0.3448275862068966,0.898876404494382,1.6420419357692648,0.13482832936979786,4.475574712643677,0.6343531468531468
"frozenset({'superfund-right-to-sue', 'religious-groups-in-schools', 'el-salvador-aid', 'education-spending'})","frozenset({'crime', 'physician-fee-freeze'})",0.375,0.47844827586206895,0.3448275862068966,0.9195402298850576,1.9219219219219221,0.16540948275862072,6.482142857142866,0.7675000000000001
"frozenset({'superfund-right-to-sue', 'religious-groups-in-schools', 'education-spending', 'physician-fee-freeze'})","frozenset({'el-salvador-aid', 'crime'})",0.34913793103448276,0.521551724137931,0.3448275862068966,0.9876543209876544,1.8936843179267422,0.16273409631391203,38.754310344827765,0.7250827814569537
"frozenset({'superfund-right-to-sue', 'religious-groups-in-schools', 'crime', 'education-spending'})","frozenset({'el-salvador-aid', 'physician-fee-freeze'})",0.375,0.46551724137931033,0.3448275862068966,0.9195402298850576,1.975308641975309,0.1702586206896552,6.642857142857152,0.79
"frozenset({'superfund-right-to-sue', 'religious-groups-in-schools', 'el-salvador-aid', 'physician-fee-freeze'})","frozenset({'education-spending', 'crime'})",0.3793103448275862,0.4482758620689655,0.3448275862068966,0.9090909090909092,2.027972027972028,0.1747919143876338,6.068965517241384,0.8166666666666668
"frozenset({'superfund-right-to-sue', 'religious-groups-in-schools', 'el-salvador-aid', 'crime'})","frozenset({'education-spending', 'physician-fee-freeze'})",0.4224137931034483,0.41379310344827586,0.3448275862068966,0.8163265306122449,1.9727891156462585,0.1700356718192628,3.1915708812260544,0.8537313432835821
"frozenset({'superfund-right-to-sue', 'religious-groups-in-schools', 'crime', 'physician-fee-freeze'})","frozenset({'education-spending', 'el-salvador-aid'})",0.3706896551724138,0.44396551724137934,0.3448275862068966,0.9302325581395349,2.095281101828855,0.18025416171224734,7.969827586206895,0.8306506849315068
"frozenset({'superfund-right-to-sue', 'el-salvador-aid', 'education-spending', 'physician-fee-freeze'})","frozenset({'religious-groups-in-schools', 'crime'})",0.3706896551724138,0.5387931034482759,0.3448275862068966,0.9302325581395349,1.7265116279069765,0.1451025564803805,6.610632183908044,0.6686643835616438
"frozenset({'superfund-right-to-sue', 'el-salvador-aid', 'crime', 'education-spending'})","frozenset({'religious-groups-in-schools', 'physician-fee-freeze'})",0.3922413793103448,0.4267241379310345,0.3448275862068966,0.8791208791208792,2.0601620601620603,0.17744872175980977,4.742554858934173,0.8467198581560283
"frozenset({'superfund-right-to-sue', 'crime', 'education-spending', 'physician-fee-freeze'})","frozenset({'religious-groups-in-schools', 'el-salvador-aid'})",0.36637931034482757,0.5129310344827587,0.3448275862068966,0.9411764705882354,1.8348986653484924,0.15690026753864447,8.280172413793116,0.7181122448979592
"frozenset({'superfund-right-to-sue', 'el-salvador-aid', 'crime', 'physician-fee-freeze'})","frozenset({'education-spending', 'religious-groups-in-schools'})",0.39655172413793105,0.4353448275862069,0.3448275862068966,0.8695652173913043,1.9974171330176496,0.1721908442330559,4.329022988505747,0.8275
"frozenset({'education-spending', 'religious-groups-in-schools', 'el-salvador-aid', 'physician-fee-freeze'})","frozenset({'superfund-right-to-sue', 'crime'})",0.3879310344827586,0.4827586206896552,0.3448275862068966,0.888888888888889,1.8412698412698414,0.15755053507728894,4.655172413793105,0.7464788732394366
"frozenset({'education-spending', 'religious-groups-in-schools', 'el-salvador-aid', 'crime'})","frozenset({'superfund-right-to-sue', 'physician-fee-freeze'})",0.41379310344827586,0.40948275862068967,0.3448275862068966,0.8333333333333334,2.0350877192982457,0.17538644470868017,3.5431034482758625,0.8676470588235294
"frozenset({'education-spending', 'religious-groups-in-schools', 'crime', 'physician-fee-freeze'})","frozenset({'superfund-right-to-sue', 'el-salvador-aid'})",0.38362068965517243,0.46551724137931033,0.3448275862068966,0.898876404494382,1.9309196837286724,0.16624554102259217,5.285440613026819,0.7821678321678321
"frozenset({'religious-groups-in-schools', 'el-salvador-aid', 'crime', 'physician-fee-freeze'})","frozenset({'superfund-right-to-sue', 'education-spending'})",0.41810344827586204,0.41379310344827586,0.3448275862068966,0.8247422680412372,1.9931271477663233,0.17181926278240195,3.344827586206898,0.8562962962962966
"frozenset({'education-spending', 'el-salvador-aid', 'crime', 'physician-fee-freeze'})","frozenset({'superfund-right-to-sue', 'religious-groups-in-schools'})",0.40948275862068967,0.49137931034482757,0.3448275862068966,0.8421052631578948,1.7137580794090492,0.14361623067776458,3.221264367816093,0.7052919708029198
"frozenset({'superfund-right-to-sue', 'religious-groups-in-schools', 'education-spending'})","frozenset({'el-salvador-aid', 'crime', 'physician-fee-freeze'})",0.3879310344827586,0.45689655172413796,0.3448275862068966,0.888888888888889,1.9454926624737945,0.1675832342449465,4.887931034482762,0.7940140845070424
"frozenset({'superfund-right-to-sue', 'religious-groups-in-schools', 'el-salvador-aid'})","frozenset({'education-spending', 'crime', 'physician-fee-freeze'})",0.4396551724137931,0.40948275862068967,0.3448275862068966,0.7843137254901962,1.9153766769865843,0.16479637336504163,2.7378526645768035,0.8528846153846155
"frozenset({'superfund-right-to-sue', 'religious-groups-in-schools', 'physician-fee-freeze'})","frozenset({'education-spending', 'el-salvador-aid', 'crime'})",0.3793103448275862,0.4396551724137931,0.3448275862068966,0.9090909090909092,2.0677361853832443,0.17806183115338886,6.163793103448281,0.8319444444444446
"frozenset({'superfund-right-to-sue', 'religious-groups-in-schools', 'crime'})","frozenset({'education-spending', 'el-salvador-aid', 'physician-fee-freeze'})",0.4482758620689655,0.41379310344827586,0.3448275862068966,0.7692307692307693,1.858974358974359,0.1593341260404281,2.540229885057472,0.8375000000000001
"frozenset({'superfund-right-to-sue', 'el-salvador-aid', 'education-spending'})","frozenset({'religious-groups-in-schools', 'crime', 'physician-fee-freeze'})",0.39655172413793105,0.41810344827586204,0.3448275862068966,0.8695652173913043,2.07978484984312,0.1790279429250892,4.461206896551723,0.8603571428571429
"frozenset({'superfund-right-to-sue', 'education-spending', 'physician-fee-freeze'})","frozenset({'religious-groups-in-schools', 'el-salvador-aid', 'crime'})",0.3706896551724138,0.4827586206896552,0.3448275862068966,0.9302325581395349,1.9269102990033222,0.16587395957193818,7.413793103448273,0.7643835616438356
"frozenset({'superfund-right-to-sue', 'crime', 'education-spending'})","frozenset({'religious-groups-in-schools', 'el-salvador-aid', 'physician-fee-freeze'})",0.40086206896551724,0.4267241379310345,0.3448275862068966,0.8602150537634409,2.0158574997284675,0.17377006539833534,4.101127320954908,0.8410971223021583
"frozenset({'superfund-right-to-sue', 'el-salvador-aid', 'physician-fee-freeze'})","frozenset({'education-spending', 'religious-groups-in-schools', 'crime'})",0.4051724137931034,0.41810344827586204,0.3448275862068966,0.8510638297872342,2.0355341083570964,0.17542360285374559,3.9070197044335004,0.8552536231884059
"frozenset({'superfund-right-to-sue', 'el-salvador-aid', 'crime'})","frozenset({'education-spending', 'religious-groups-in-schools', 'physician-fee-freeze'})",0.4482758620689655,0.3879310344827586,0.3448275862068966,0.7692307692307693,1.982905982905983,0.17092746730083236,2.652298850574713,0.8984375
"frozenset({'superfund-right-to-sue', 'crime', 'physician-fee-freeze'})","frozenset({'education-spending', 'religious-groups-in-schools', 'el-salvador-aid'})",0.40086206896551724,0.41810344827586204,0.3448275862068966,0.8602150537634409,2.0574215718878173,0.1772257728894174,4.162798408488064,0.8578237410071944
"frozenset({'education-spending', 'religious-groups-in-schools', 'el-salvador-aid'})","frozenset({'superfund-right-to-sue', 'crime', 'physician-fee-freeze'})",0.41810344827586204,0.40086206896551724,0.3448275862068966,0.8247422680412372,2.0574215718878177,0.1772257728894174,3.418610547667344,0.8832407407407409
"frozenset({'education-spending', 'religious-groups-in-schools', 'physician-fee-freeze'})","frozenset({'superfund-right-to-sue', 'el-salvador-aid', 'crime'})",0.3879310344827586,0.4482758620689655,0.3448275862068966,0.888888888888889,1.982905982905983,0.17092746730083236,4.965517241379313,0.8098591549295775
"frozenset({'education-spending', 'religious-groups-in-schools', 'crime'})","frozenset({'superfund-right-to-sue', 'el-salvador-aid', 'physician-fee-freeze'})",0.41810344827586204,0.4051724137931034,0.3448275862068966,0.8247422680412372,2.035534108357096,0.17542360285374559,3.3940162271805288,0.8742592592592595
"frozenset({'religious-groups-in-schools', 'el-salvador-aid', 'physician-fee-freeze'})","frozenset({'superfund-right-to-sue', 'crime', 'education-spending'})",0.4267241379310345,0.40086206896551724,0.3448275862068966,0.8080808080808082,2.015857499728468,0.17377006539833534,3.121823956442833,0.8790413533834587
"frozenset({'religious-groups-in-schools', 'el-salvador-aid', 'crime'})","frozenset({'superfund-right-to-sue', 'education-spending', 'physician-fee-freeze'})",0.4827586206896552,0.3706896551724138,0.3448275862068966,0.7142857142857143,1.9269102990033222,0.16587395957193818,2.2025862068965516,0.93
"frozenset({'religious-groups-in-schools', 'crime', 'physician-fee-freeze'})","frozenset({'superfund-right-to-sue', 'el-salvador-aid', 'education-spending'})",0.41810344827586204,0.39655172413793105,0.3448275862068966,0.8247422680412372,2.07978484984312,0.1790279429250892,3.4432048681541594,0.8922222222222222
"frozenset({'education-spending', 'el-salvador-aid', 'physician-fee-freeze'})","frozenset({'superfund-right-to-sue', 'religious-groups-in-schools', 'crime'})",0.41379310344827586,0.4482758620689655,0.3448275862068966,0.8333333333333334,1.858974358974359,0.1593341260404281,3.3103448275862077,0.7882352941176471
"frozenset({'education-spending', 'el-salvador-aid', 'crime'})","frozenset({'superfund-right-to-sue', 'religious-groups-in-schools', 'physician-fee-freeze'})",0.4396551724137931,0.3793103448275862,0.3448275862068966,0.7843137254901962,2.0677361853832448,0.17806183115338886,2.8777429467084654,0.9215384615384618
"frozenset({'education-spending', 'crime', 'physician-fee-freeze'})","frozenset({'superfund-right-to-sue', 'religious-groups-in-schools', 'el-salvador-aid'})",0.40948275862068967,0.4396551724137931,0.3448275862068966,0.8421052631578948,1.9153766769865843,0.16479637336504163,3.548850574712645,0.8093065693430658
"frozenset({'el-salvador-aid', 'crime', 'physician-fee-freeze'})","frozenset({'superfund-right-to-sue', 'religious-groups-in-schools', 'education-spending'})",0.45689655172413796,0.3879310344827586,0.3448275862068966,0.7547169811320755,1.9454926624737947,0.1675832342449465,2.4953580901856767,0.8948412698412698
"frozenset({'superfund-right-to-sue', 'religious-groups-in-schools'})","frozenset({'education-spending', 'el-salvador-aid', 'crime', 'physician-fee-freeze'})",0.49137931034482757,0.40948275862068967,0.3448275862068966,0.7017543859649124,1.713758079409049,0.14361623067776458,1.9799695740365113,0.8188559322033899
"frozenset({'superfund-right-to-sue', 'education-spending'})","frozenset({'religious-groups-in-schools', 'el-salvador-aid', 'crime', 'physician-fee-freeze'})",0.41379310344827586,0.41810344827586204,0.3448275862068966,0.8333333333333334,1.9931271477663233,0.17181926278240195,3.4913793103448283,0.8500000000000001
"frozenset({'superfund-right-to-sue', 'el-salvador-aid'})","frozenset({'education-spending', 'religious-groups-in-schools', 'crime', 'physician-fee-freeze'})",0.46551724137931033,0.38362068965517243,0.3448275862068966,0.7407407407407408,1.9309196837286726,0.16624554102259217,2.377463054187193,0.902016129032258
"frozenset({'superfund-right-to-sue', 'physician-fee-freeze'})","frozenset({'education-spending', 'religious-groups-in-schools', 'el-salvador-aid', 'crime'})",0.40948275862068967,0.41379310344827586,0.3448275862068966,0.8421052631578948,2.0350877192982457,0.17538644470868017,3.7126436781609216,0.8613138686131389
"frozenset({'superfund-right-to-sue', 'crime'})","frozenset({'education-spending', 'religious-groups-in-schools', 'el-salvador-aid', 'physician-fee-freeze'})",0.4827586206896552,0.3879310344827586,0.3448275862068966,0.7142857142857143,1.8412698412698414,0.15755053507728894,2.1422413793103448,0.8833333333333334
