support,itemsets
0.23275862068965517,"frozenset({'religious_groups_in_schools', 'physician_fee_freeze', 'immigration'})"
0.23275862068965517,"frozenset({'mx_missile', 'adoption_of_the_budget_resolution', 'anti_satellite_test_ban', 'handicapped_infants', 'export_administration_act_south_africa'})"
0.23275862068965517,"frozenset({'religious_groups_in_schools', 'crime', 'physician_fee_freeze', 'education_spending', 'el_salvador_aid', 'export_administration_act_south_africa'})"
0.22844827586206898,"frozenset({'religious_groups_in_schools', 'adoption_of_the_budget_resolution', 'export_administration_act_south_africa'})"
0.22844827586206898,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'adoption_of_the_budget_resolution', 'immigration'})"
0.22844827586206898,"frozenset({'water_project_cost_sharing', 'adoption_of_the_budget_resolution', 'export_administration_act_south_africa'})"
0.22844827586206898,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'adoption_of_the_budget_resolution', 'immigration', 'export_administration_act_south_africa'})"
0.22844827586206898,"frozenset({'physician_fee_freeze', 'water_project_cost_sharing', 'superfund_right_to_sue'})"
0.22844827586206898,"frozenset({'physician_fee_freeze', 'religious_groups_in_schools', 'water_project_cost_sharing'})"
0.22844827586206898,"frozenset({'physician_fee_freeze', 'water_project_cost_sharing', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.22844827586206898,"frozenset({'physician_fee_freeze', 'religious_groups_in_schools', 'water_project_cost_sharing', 'el_salvador_aid'})"
0.22844827586206898,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'anti_satellite_test_ban', 'immigration'})"
0.22844827586206898,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'anti_satellite_test_ban', 'immigration', 'export_administration_act_south_africa'})"
0.22844827586206898,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'duty_free_exports', 'adoption_of_the_budget_resolution', 'anti_satellite_test_ban'})"
0.22844827586206898,"frozenset({'synfuels_corporation_cutback', 'adoption_of_the_budget_resolution'})"
0.22844827586206898,"frozenset({'handicapped_infants', 'immigration'})"
0.22844827586206898,"frozenset({'crime', 'anti_satellite_test_ban'})"
0.22844827586206898,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'duty_free_exports', 'adoption_of_the_budget_resolution', 'anti_satellite_test_ban', 'export_administration_act_south_africa'})"
0.22413793103448276,"frozenset({'aid_to_nicaraguan_contras', 'adoption_of_the_budget_resolution', 'anti_satellite_test_ban', 'immigration', 'export_administration_act_south_africa'})"
0.22413793103448276,"frozenset({'synfuels_corporation_cutback', 'adoption_of_the_budget_resolution', 'export_administration_act_south_africa'})"
0.22413793103448276,"frozenset({'religious_groups_in_schools', 'education_spending', 'el_salvador_aid', 'superfund_right_to_sue', 'export_administration_act_south_africa'})"
0.22413793103448276,"frozenset({'religious_groups_in_schools', 'crime', 'physician_fee_freeze', 'immigration', 'el_salvador_aid'})"
0.22413793103448276,"frozenset({'crime', 'religious_groups_in_schools', 'physician_fee_freeze', 'immigration'})"
0.22413793103448276,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'adoption_of_the_budget_resolution', 'anti_satellite_test_ban', 'handicapped_infants'})"
0.22413793103448276,"frozenset({'crime', 'anti_satellite_test_ban', 'export_administration_act_south_africa'})"
0.22413793103448276,"frozenset({'religious_groups_in_schools', 'physician_fee_freeze', 'el_salvador_aid', 'superfund_right_to_sue', 'export_administration_act_south_africa'})"
0.22413793103448276,"frozenset({'crime', 'education_spending', 'immigration'})"
0.22413793103448276,"frozenset({'education_spending', 'immigration', 'el_salvador_aid'})"
0.22413793103448276,"frozenset({'religious_groups_in_schools', 'physician_fee_freeze', 'export_administration_act_south_africa', 'superfund_right_to_sue'})"
0.22413793103448276,"frozenset({'religious_groups_in_schools', 'education_spending', 'immigration'})"
0.22413793103448276,"frozenset({'aid_to_nicaraguan_contras', 'adoption_of_the_budget_resolution', 'anti_satellite_test_ban', 'immigration'})"
0.22413793103448276,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'adoption_of_the_budget_resolution', 'anti_satellite_test_ban', 'handicapped_infants', 'export_administration_act_south_africa'})"
0.22413793103448276,"frozenset({'crime', 'religious_groups_in_schools', 'immigration', 'export_administration_act_south_africa'})"
0.22413793103448276,"frozenset({'water_project_cost_sharing', 'export_administration_act_south_africa', 'superfund_right_to_sue'})"
0.22413793103448276,"frozenset({'crime', 'superfund_right_to_sue', 'immigration', 'el_salvador_aid'})"
0.22413793103448276,"frozenset({'physician_fee_freeze', 'crime', 'water_project_cost_sharing', 'el_salvador_aid'})"
0.22413793103448276,"frozenset({'physician_fee_freeze', 'religious_groups_in_schools', 'water_project_cost_sharing', 'superfund_right_to_sue'})"
0.22413793103448276,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'physician_fee_freeze', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.21982758620689655,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'crime', 'physician_fee_freeze', 'el_salvador_aid'})"
0.21982758620689655,"frozenset({'physician_fee_freeze', 'crime', 'water_project_cost_sharing', 'superfund_right_to_sue'})"
0.21982758620689655,"frozenset({'water_project_cost_sharing', 'crime', 'physician_fee_freeze', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.21982758620689655,"frozenset({'crime', 'physician_fee_freeze', 'water_project_cost_sharing', 'religious_groups_in_schools'})"
0.21982758620689655,"frozenset({'religious_groups_in_schools', 'superfund_right_to_sue', 'immigration', 'el_salvador_aid'})"
0.21982758620689655,"frozenset({'water_project_cost_sharing', 'education_spending'})"
0.21982758620689655,"frozenset({'physician_fee_freeze', 'education_spending', 'el_salvador_aid', 'superfund_right_to_sue', 'export_administration_act_south_africa'})"
0.21982758620689655,"frozenset({'physician_fee_freeze', 'education_spending', 'export_administration_act_south_africa', 'superfund_right_to_sue'})"
0.21982758620689655,"frozenset({'religious_groups_in_schools', 'crime', 'education_spending', 'el_salvador_aid', 'superfund_right_to_sue', 'export_administration_act_south_africa'})"
0.21982758620689655,"frozenset({'religious_groups_in_schools', 'crime', 'education_spending', 'superfund_right_to_sue', 'export_administration_act_south_africa'})"
0.21982758620689655,"frozenset({'superfund_right_to_sue', 'immigration', 'export_administration_act_south_africa'})"
0.21982758620689655,"frozenset({'religious_groups_in_schools', 'crime', 'physician_fee_freeze', 'el_salvador_aid', 'superfund_right_to_sue', 'export_administration_act_south_africa'})"
0.21982758620689655,"frozenset({'crime', 'education_spending', 'immigration', 'el_salvador_aid'})"
0.21982758620689655,"frozenset({'religious_groups_in_schools', 'crime', 'physician_fee_freeze', 'superfund_right_to_sue', 'export_administration_act_south_africa'})"
0.21982758620689655,"frozenset({'synfuels_corporation_cutback', 'religious_groups_in_schools'})"
0.21551724137931033,"frozenset({'handicapped_infants', 'immigration', 'export_administration_act_south_africa'})"
0.21551724137931033,"frozenset({'religious_groups_in_schools', 'education_spending', 'immigration', 'el_salvador_aid'})"
0.21551724137931033,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'crime', 'physician_fee_freeze', 'superfund_right_to_sue'})"
0.21551724137931033,"frozenset({'water_project_cost_sharing', 'education_spending', 'superfund_right_to_sue'})"
0.21551724137931033,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'education_spending'})"
0.21551724137931033,"frozenset({'religious_groups_in_schools', 'anti_satellite_test_ban'})"
0.21551724137931033,"frozenset({'aid_to_nicaraguan_contras', 'synfuels_corporation_cutback'})"
0.21551724137931033,"frozenset({'physician_fee_freeze', 'education_spending', 'immigration', 'el_salvador_aid'})"
0.21551724137931033,"frozenset({'water_project_cost_sharing', 'education_spending', 'el_salvador_aid'})"
0.21551724137931033,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'crime', 'physician_fee_freeze', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.21551724137931033,"frozenset({'physician_fee_freeze', 'education_spending', 'immigration'})"
0.21551724137931033,"frozenset({'crime', 'physician_fee_freeze', 'education_spending', 'el_salvador_aid', 'superfund_right_to_sue', 'export_administration_act_south_africa'})"
0.21551724137931033,"frozenset({'crime', 'physician_fee_freeze', 'education_spending', 'superfund_right_to_sue', 'export_administration_act_south_africa'})"
0.21120689655172414,"frozenset({'crime', 'religious_groups_in_schools', 'education_spending', 'immigration'})"
0.21120689655172414,"frozenset({'water_project_cost_sharing', 'el_salvador_aid', 'education_spending', 'superfund_right_to_sue'})"
0.21120689655172414,"frozenset({'crime', 'physician_fee_freeze', 'education_spending', 'immigration', 'el_salvador_aid'})"
0.21120689655172414,"frozenset({'aid_to_nicaraguan_contras', 'water_project_cost_sharing'})"
0.21120689655172414,"frozenset({'crime', 'water_project_cost_sharing', 'education_spending'})"
0.21120689655172414,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'education_spending', 'el_salvador_aid'})"
0.21120689655172414,"frozenset({'religious_groups_in_schools', 'anti_satellite_test_ban', 'export_administration_act_south_africa'})"
0.21120689655172414,"frozenset({'crime', 'water_project_cost_sharing', 'education_spending', 'el_salvador_aid'})"
0.21120689655172414,"frozenset({'religious_groups_in_schools', 'crime', 'immigration', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.21120689655172414,"frozenset({'religious_groups_in_schools', 'crime', 'education_spending', 'immigration', 'el_salvador_aid'})"
0.21120689655172414,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'education_spending', 'superfund_right_to_sue'})"
0.21120689655172414,"frozenset({'export_administration_act_south_africa', 'immigration', 'el_salvador_aid'})"
0.21120689655172414,"frozenset({'mx_missile', 'adoption_of_the_budget_resolution', 'anti_satellite_test_ban', 'immigration'})"
0.21120689655172414,"frozenset({'water_project_cost_sharing', 'immigration'})"
0.21120689655172414,"frozenset({'mx_missile', 'adoption_of_the_budget_resolution', 'anti_satellite_test_ban', 'immigration', 'export_administration_act_south_africa'})"
0.21120689655172414,"frozenset({'crime', 'physician_fee_freeze', 'education_spending', 'immigration'})"
0.20689655172413793,"frozenset({'water_project_cost_sharing', 'crime', 'education_spending', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.20689655172413793,"frozenset({'aid_to_nicaraguan_contras', 'synfuels_corporation_cutback', 'export_administration_act_south_africa'})"
0.20689655172413793,"frozenset({'aid_to_nicaraguan_contras', 'water_project_cost_sharing', 'export_administration_act_south_africa'})"
0.20689655172413793,"frozenset({'physician_fee_freeze', 'immigration', 'superfund_right_to_sue'})"
0.20689655172413793,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'crime', 'education_spending', 'el_salvador_aid'})"
0.20689655172413793,"frozenset({'crime', 'religious_groups_in_schools', 'water_project_cost_sharing', 'education_spending'})"
0.20689655172413793,"frozenset({'water_project_cost_sharing', 'handicapped_infants'})"
0.20689655172413793,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'education_spending', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.20689655172413793,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'export_administration_act_south_africa', 'superfund_right_to_sue'})"
0.20689655172413793,"frozenset({'crime', 'water_project_cost_sharing', 'export_administration_act_south_africa'})"
0.20689655172413793,"frozenset({'crime', 'water_project_cost_sharing', 'education_spending', 'superfund_right_to_sue'})"
0.20689655172413793,"frozenset({'religious_groups_in_schools', 'physician_fee_freeze', 'education_spending', 'immigration'})"
0.20689655172413793,"frozenset({'religious_groups_in_schools', 'physician_fee_freeze', 'education_spending', 'immigration', 'el_salvador_aid'})"
0.2025862068965517,"frozenset({'synfuels_corporation_cutback', 'anti_satellite_test_ban'})"
0.2025862068965517,"frozenset({'mx_missile', 'synfuels_corporation_cutback'})"
0.2025862068965517,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'crime', 'education_spending', 'superfund_right_to_sue'})"
0.2025862068965517,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'crime', 'education_spending', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.2025862068965517,"frozenset({'religious_groups_in_schools', 'crime', 'physician_fee_freeze', 'education_spending', 'immigration', 'el_salvador_aid'})"
0.2025862068965517,"frozenset({'religious_groups_in_schools', 'crime', 'physician_fee_freeze', 'education_spending', 'immigration'})"
0.2025862068965517,"frozenset({'physician_fee_freeze', 'education_spending', 'water_project_cost_sharing', 'el_salvador_aid'})"
0.2025862068965517,"frozenset({'religious_groups_in_schools', 'physician_fee_freeze', 'education_spending', 'superfund_right_to_sue', 'export_administration_act_south_africa'})"
0.2025862068965517,"frozenset({'religious_groups_in_schools', 'physician_fee_freeze', 'education_spending', 'el_salvador_aid', 'superfund_right_to_sue', 'export_administration_act_south_africa'})"
0.2025862068965517,"frozenset({'crime', 'export_administration_act_south_africa', 'immigration', 'el_salvador_aid'})"
0.2025862068965517,"frozenset({'synfuels_corporation_cutback', 'anti_satellite_test_ban', 'export_administration_act_south_africa'})"
0.2025862068965517,"frozenset({'physician_fee_freeze', 'el_salvador_aid', 'immigration', 'superfund_right_to_sue'})"
0.2025862068965517,"frozenset({'physician_fee_freeze', 'education_spending', 'water_project_cost_sharing'})"
0.19827586206896552,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'physician_fee_freeze', 'education_spending', 'el_salvador_aid'})"
0.19827586206896552,"frozenset({'physician_fee_freeze', 'education_spending', 'water_project_cost_sharing', 'superfund_right_to_sue'})"
0.19827586206896552,"frozenset({'water_project_cost_sharing', 'physician_fee_freeze', 'education_spending', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.19827586206896552,"frozenset({'religious_groups_in_schools', 'physician_fee_freeze', 'education_spending', 'water_project_cost_sharing'})"
0.19827586206896552,"frozenset({'crime', 'physician_fee_freeze', 'education_spending', 'water_project_cost_sharing'})"
0.19827586206896552,"frozenset({'crime', 'physician_fee_freeze', 'immigration', 'superfund_right_to_sue'})"
0.19827586206896552,"frozenset({'crime', 'adoption_of_the_budget_resolution'})"
0.19827586206896552,"frozenset({'water_project_cost_sharing', 'crime', 'physician_fee_freeze', 'education_spending', 'el_salvador_aid'})"
0.19827586206896552,"frozenset({'water_project_cost_sharing', 'anti_satellite_test_ban'})"
0.19827586206896552,"frozenset({'superfund_right_to_sue', 'education_spending', 'immigration'})"
0.19827586206896552,"frozenset({'duty_free_exports', 'immigration'})"
0.19827586206896552,"frozenset({'duty_free_exports', 'handicapped_infants'})"
0.19827586206896552,"frozenset({'religious_groups_in_schools', 'crime', 'physician_fee_freeze', 'education_spending', 'el_salvador_aid', 'superfund_right_to_sue', 'export_administration_act_south_africa'})"
0.19827586206896552,"frozenset({'religious_groups_in_schools', 'crime', 'physician_fee_freeze', 'education_spending', 'superfund_right_to_sue', 'export_administration_act_south_africa'})"
0.19827586206896552,"frozenset({'synfuels_corporation_cutback', 'water_project_cost_sharing'})"
0.1939655172413793,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'physician_fee_freeze', 'education_spending', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.1939655172413793,"frozenset({'water_project_cost_sharing', 'crime', 'physician_fee_freeze', 'education_spending', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.1939655172413793,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'adoption_of_the_budget_resolution', 'anti_satellite_test_ban', 'immigration', 'export_administration_act_south_africa'})"
0.1939655172413793,"frozenset({'crime', 'physician_fee_freeze', 'immigration', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.1939655172413793,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'adoption_of_the_budget_resolution', 'anti_satellite_test_ban', 'immigration'})"
0.1939655172413793,"frozenset({'water_project_cost_sharing', 'crime', 'physician_fee_freeze', 'education_spending', 'superfund_right_to_sue'})"
0.1939655172413793,"frozenset({'physician_fee_freeze', 'immigration', 'export_administration_act_south_africa'})"
0.1939655172413793,"frozenset({'religious_groups_in_schools', 'export_administration_act_south_africa', 'immigration', 'el_salvador_aid'})"
0.1939655172413793,"frozenset({'aid_to_nicaraguan_contras', 'water_project_cost_sharing', 'adoption_of_the_budget_resolution'})"
0.1939655172413793,"frozenset({'aid_to_nicaraguan_contras', 'water_project_cost_sharing', 'adoption_of_the_budget_resolution', 'export_administration_act_south_africa'})"
0.1939655172413793,"frozenset({'mx_missile', 'synfuels_corporation_cutback', 'export_administration_act_south_africa'})"
0.1939655172413793,"frozenset({'water_project_cost_sharing', 'anti_satellite_test_ban', 'export_administration_act_south_africa'})"
0.1939655172413793,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'physician_fee_freeze', 'education_spending', 'superfund_right_to_sue'})"
0.1939655172413793,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'crime', 'physician_fee_freeze', 'education_spending'})"
0.1939655172413793,"frozenset({'duty_free_exports', 'immigration', 'export_administration_act_south_africa'})"
0.1939655172413793,"frozenset({'water_project_cost_sharing', 'export_administration_act_south_africa', 'el_salvador_aid'})"
0.1939655172413793,"frozenset({'crime', 'adoption_of_the_budget_resolution', 'export_administration_act_south_africa'})"
0.1939655172413793,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'crime', 'physician_fee_freeze', 'education_spending', 'el_salvador_aid'})"
0.1896551724137931,"frozenset({'crime', 'physician_fee_freeze', 'immigration', 'export_administration_act_south_africa'})"
0.1896551724137931,"frozenset({'religious_groups_in_schools', 'physician_fee_freeze', 'immigration', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.1896551724137931,"frozenset({'religious_groups_in_schools', 'physician_fee_freeze', 'immigration', 'superfund_right_to_sue'})"
0.1896551724137931,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'export_administration_act_south_africa', 'el_salvador_aid'})"
0.1896551724137931,"frozenset({'aid_to_nicaraguan_contras', 'synfuels_corporation_cutback', 'adoption_of_the_budget_resolution'})"
0.1896551724137931,"frozenset({'mx_missile', 'water_project_cost_sharing'})"
0.1896551724137931,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'crime', 'physician_fee_freeze', 'education_spending', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.1896551724137931,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'crime', 'physician_fee_freeze', 'education_spending', 'superfund_right_to_sue'})"
0.1896551724137931,"frozenset({'crime', 'superfund_right_to_sue', 'education_spending', 'immigration'})"
0.1896551724137931,"frozenset({'aid_to_nicaraguan_contras', 'synfuels_corporation_cutback', 'adoption_of_the_budget_resolution', 'export_administration_act_south_africa'})"
0.1896551724137931,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'synfuels_corporation_cutback'})"
0.1896551724137931,"frozenset({'superfund_right_to_sue', 'education_spending', 'immigration', 'el_salvador_aid'})"
0.1896551724137931,"frozenset({'aid_to_nicaraguan_contras', 'religious_groups_in_schools'})"
0.1896551724137931,"frozenset({'duty_free_exports', 'handicapped_infants', 'export_administration_act_south_africa'})"
0.1853448275862069,"frozenset({'superfund_right_to_sue', 'water_project_cost_sharing', 'export_administration_act_south_africa', 'el_salvador_aid'})"
0.1853448275862069,"frozenset({'religious_groups_in_schools', 'crime', 'immigration', 'el_salvador_aid', 'export_administration_act_south_africa'})"
0.1853448275862069,"frozenset({'crime', 'education_spending', 'immigration', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.1853448275862069,"frozenset({'water_project_cost_sharing', 'handicapped_infants', 'export_administration_act_south_africa'})"
0.1853448275862069,"frozenset({'mx_missile', 'water_project_cost_sharing', 'export_administration_act_south_africa'})"
0.1853448275862069,"frozenset({'crime', 'water_project_cost_sharing', 'export_administration_act_south_africa', 'superfund_right_to_sue'})"
0.1853448275862069,"frozenset({'crime', 'religious_groups_in_schools', 'water_project_cost_sharing', 'export_administration_act_south_africa'})"
0.1853448275862069,"frozenset({'religious_groups_in_schools', 'superfund_right_to_sue', 'education_spending', 'immigration'})"
0.1853448275862069,"frozenset({'aid_to_nicaraguan_contras', 'religious_groups_in_schools', 'export_administration_act_south_africa'})"
0.1853448275862069,"frozenset({'crime', 'synfuels_corporation_cutback'})"
0.1853448275862069,"frozenset({'synfuels_corporation_cutback', 'immigration'})"
0.1853448275862069,"frozenset({'aid_to_nicaraguan_contras', 'duty_free_exports', 'handicapped_infants'})"
0.1810344827586207,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'crime', 'superfund_right_to_sue', 'export_administration_act_south_africa'})"
0.1810344827586207,"frozenset({'physician_fee_freeze', 'education_spending', 'immigration', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.1810344827586207,"frozenset({'physician_fee_freeze', 'education_spending', 'immigration', 'superfund_right_to_sue'})"
0.1810344827586207,"frozenset({'religious_groups_in_schools', 'crime', 'physician_fee_freeze', 'immigration', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.1810344827586207,"frozenset({'religious_groups_in_schools', 'crime', 'physician_fee_freeze', 'immigration', 'superfund_right_to_sue'})"
0.1810344827586207,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'el_salvador_aid', 'superfund_right_to_sue', 'export_administration_act_south_africa'})"
0.1810344827586207,"frozenset({'aid_to_nicaraguan_contras', 'duty_free_exports', 'handicapped_infants', 'export_administration_act_south_africa'})"
0.1810344827586207,"frozenset({'religious_groups_in_schools', 'education_spending', 'immigration', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.1810344827586207,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'synfuels_corporation_cutback', 'export_administration_act_south_africa'})"
0.1810344827586207,"frozenset({'religious_groups_in_schools', 'superfund_right_to_sue', 'immigration', 'export_administration_act_south_africa'})"
0.17672413793103448,"frozenset({'adoption_of_the_budget_resolution', 'duty_free_exports', 'handicapped_infants'})"
0.17672413793103448,"frozenset({'physician_fee_freeze', 'export_administration_act_south_africa', 'immigration', 'el_salvador_aid'})"
0.17672413793103448,"frozenset({'religious_groups_in_schools', 'crime', 'education_spending', 'immigration', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.17672413793103448,"frozenset({'religious_groups_in_schools', 'crime', 'education_spending', 'immigration', 'superfund_right_to_sue'})"
0.17672413793103448,"frozenset({'synfuels_corporation_cutback', 'duty_free_exports'})"
0.17672413793103448,"frozenset({'crime', 'physician_fee_freeze', 'education_spending', 'immigration', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.17672413793103448,"frozenset({'crime', 'aid_to_nicaraguan_contras'})"
0.17672413793103448,"frozenset({'crime', 'physician_fee_freeze', 'education_spending', 'immigration', 'superfund_right_to_sue'})"
0.17672413793103448,"frozenset({'adoption_of_the_budget_resolution', 'duty_free_exports', 'handicapped_infants', 'export_administration_act_south_africa'})"
0.17672413793103448,"frozenset({'adoption_of_the_budget_resolution', 'handicapped_infants', 'immigration', 'export_administration_act_south_africa'})"
0.17672413793103448,"frozenset({'crime', 'superfund_right_to_sue', 'immigration', 'export_administration_act_south_africa'})"
0.17672413793103448,"frozenset({'mx_missile', 'adoption_of_the_budget_resolution', 'synfuels_corporation_cutback', 'export_administration_act_south_africa'})"
0.17672413793103448,"frozenset({'mx_missile', 'adoption_of_the_budget_resolution', 'synfuels_corporation_cutback'})"
0.17672413793103448,"frozenset({'adoption_of_the_budget_resolution', 'handicapped_infants', 'immigration'})"
0.1724137931034483,"frozenset({'religious_groups_in_schools', 'physician_fee_freeze', 'education_spending', 'immigration', 'el_salvador_aid', 'superfund_right_to_sue'})"
0.1724137931034483,"frozenset({'aid_to_nicaraguan_contras', 'handicapped_infants', 'immigration'})"
0.1724137931034483,"frozenset({'crime', 'water_project_cost_sharing', 'export_administration_act_south_africa', 'el_salvador_aid'})"
0.1724137931034483,"frozenset({'aid_to_nicaraguan_contras', 'duty_free_exports', 'immigration'})"
0.1724137931034483,"frozenset({'crime', 'physician_fee_freeze', 'immigration', 'el_salvador_aid', 'export_administration_act_south_africa'})"
0.1724137931034483,"frozenset({'synfuels_corporation_cutback', 'religious_groups_in_schools', 'export_administration_act_south_africa'})"
0.1724137931034483,"frozenset({'crime', 'aid_to_nicaraguan_contras', 'export_administration_act_south_africa'})"
0.1724137931034483,"frozenset({'anti_satellite_test_ban', 'handicapped_infants', 'immigration'})"
0.1724137931034483,"frozenset({'water_project_cost_sharing', 'crime', 'el_salvador_aid', 'superfund_right_to_sue', 'export_administration_act_south_africa'})"
0.1724137931034483,"frozenset({'crime', 'handicapped_infants'})"
0.1724137931034483,"frozenset({'aid_to_nicaraguan_contras', 'duty_free_exports', 'immigration', 'export_administration_act_south_africa'})"
0.1724137931034483,"frozenset({'anti_satellite_test_ban', 'handicapped_infants', 'immigration', 'export_administration_act_south_africa'})"
0.1724137931034483,"frozenset({'aid_to_nicaraguan_contras', 'handicapped_infants', 'immigration', 'export_administration_act_south_africa'})"
0.1724137931034483,"frozenset({'synfuels_corporation_cutback', 'adoption_of_the_budget_resolution', 'anti_satellite_test_ban', 'export_administration_act_south_africa'})"
0.1724137931034483,"frozenset({'synfuels_corporation_cutback', 'handicapped_infants'})"
0.1724137931034483,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'water_project_cost_sharing'})"
0.1724137931034483,"frozenset({'aid_to_nicaraguan_contras', 'adoption_of_the_budget_resolution', 'duty_free_exports', 'handicapped_infants'})"
0.1724137931034483,"frozenset({'religious_groups_in_schools', 'physician_fee_freeze', 'education_spending', 'immigration', 'superfund_right_to_sue'})"
0.1724137931034483,"frozenset({'synfuels_corporation_cutback', 'adoption_of_the_budget_resolution', 'anti_satellite_test_ban'})"
0.1724137931034483,"frozenset({'aid_to_nicaraguan_contras', 'duty_free_exports', 'adoption_of_the_budget_resolution', 'handicapped_infants', 'export_administration_act_south_africa'})"
0.16810344827586207,"frozenset({'aid_to_nicaraguan_contras', 'synfuels_corporation_cutback', 'anti_satellite_test_ban', 'export_administration_act_south_africa'})"
0.16810344827586207,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'adoption_of_the_budget_resolution', 'synfuels_corporation_cutback', 'export_administration_act_south_africa'})"
0.16810344827586207,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'crime', 'el_salvador_aid', 'superfund_right_to_sue', 'export_administration_act_south_africa'})"
0.16810344827586207,"frozenset({'religious_groups_in_schools', 'water_project_cost_sharing', 'crime', 'el_salvador_aid', 'export_administration_act_south_africa'})"
0.16810344827586207,"frozenset({'anti_satellite_test_ban', 'duty_free_exports', 'handicapped_infants'})"
0.16810344827586207,"frozenset({'mx_missile', 'duty_free_exports', 'handicapped_infants'})"
0.16810344827586207,"frozenset({'mx_missile', 'water_project_cost_sharing', 'adoption_of_the_budget_resolution', 'export_administration_act_south_africa'})"
0.16810344827586207,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'water_project_cost_sharing', 'export_administration_act_south_africa'})"
0.16810344827586207,"frozenset({'aid_to_nicaraguan_contras', 'mx_missile', 'adoption_of_the_budget_resolution', 'synfuels_corporation_cutback'})"
0.16810344827586207,"frozenset({'mx_missile', 'water_project_cost_sharing', 'adoption_of_the_budget_resolution'})"
0.16810344827586207,"frozenset({'duty_free_exports', 'anti_satellite_test_ban', 'immigration'})"
0.16810344827586207,"frozenset({'religious_groups_in_schools', 'handicapped_infants'})"
0.16810344827586207,"frozenset({'religious_groups_in_schools', 'crime', 'physician_fee_freeze', 'education_spending', 'immigration', 'superfund_right_to_sue'})"
0.16810344827586207,"frozenset({'adoption_of_the_budget_resolution', 'superfund_right_to_sue'})"
0.16810344827586207,"frozenset({'anti_satellite_test_ban', 'duty_free_exports', 'handicapped_infants', 'export_administration_act_south_africa'})"
0.16810344827586207,"frozenset({'education_spending', 'immigration', 'export_administration_act_south_africa'})"
0.16810344827586207,"frozenset({'duty_free_exports', 'anti_satellite_test_ban', 'immigration', 'export_administration_act_south_africa'})"
