support,itemsets
0.335632183908046,"frozenset({'mx-missile_n', 'physician-fee-freeze_y', 'religious-groups-in-schools_y'})"
0.3057471264367816,"frozenset({'physician-fee-freeze_y', 'education-spending_y', 'religious-groups-in-schools_y'})"
0.31264367816091954,"frozenset({'physician-fee-freeze_y', 'superfund-right-to-sue_y', 'religious-groups-in-schools_y'})"
0.3471264367816092,"frozenset({'physician-fee-freeze_y', 'crime_y', 'religious-groups-in-schools_y'})"
0.31724137931034485,"frozenset({'duty-free-exports_n', 'physician-fee-freeze_y', 'religious-groups-in-schools_y'})"
0.31264367816091954,"frozenset({'mx-missile_n', 'physician-fee-freeze_y', 'aid-to-nicaraguan-contras_n'})"
0.31724137931034485,"frozenset({'physician-fee-freeze_y', 'crime_y', 'aid-to-nicaraguan-contras_n'})"
0.335632183908046,"frozenset({'mx-missile_n', 'crime_y', 'physician-fee-freeze_y'})"
0.3057471264367816,"frozenset({'mx-missile_n', 'physician-fee-freeze_y', 'duty-free-exports_n'})"
0.3057471264367816,"frozenset({'physician-fee-freeze_y', 'crime_y', 'synfuels-corporation-cutback_n'})"
0.31264367816091954,"frozenset({'physician-fee-freeze_y', 'education-spending_y', 'crime_y'})"
0.3195402298850575,"frozenset({'physician-fee-freeze_y', 'crime_y', 'superfund-right-to-sue_y'})"
0.3333333333333333,"frozenset({'duty-free-exports_n', 'crime_y', 'physician-fee-freeze_y'})"
0.31264367816091954,"frozenset({'aid-to-nicaraguan-contras_y', 'el-salvador-aid_n', 'religious-groups-in-schools_n'})"
0.42298850574712643,"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'el-salvador-aid_n'})"
0.37701149425287356,"frozenset({'anti-satellite-test-ban_y', 'el-salvador-aid_n', 'mx-missile_y'})"
0.37471264367816093,"frozenset({'anti-satellite-test-ban_y', 'education-spending_n', 'el-salvador-aid_n'})"
0.3471264367816092,"frozenset({'anti-satellite-test-ban_y', 'superfund-right-to-sue_n', 'el-salvador-aid_n'})"
0.32413793103448274,"frozenset({'anti-satellite-test-ban_y', 'crime_n', 'el-salvador-aid_n'})"
0.30344827586206896,"frozenset({'anti-satellite-test-ban_y', 'el-salvador-aid_n', 'export-administration-act-south-africa_y'})"
0.40229885057471265,"frozenset({'aid-to-nicaraguan-contras_y', 'el-salvador-aid_n', 'mx-missile_y'})"
0.4,"frozenset({'aid-to-nicaraguan-contras_y', 'education-spending_n', 'el-salvador-aid_n'})"
0.367816091954023,"frozenset({'aid-to-nicaraguan-contras_y', 'superfund-right-to-sue_n', 'el-salvador-aid_n'})"
0.3448275862068966,"frozenset({'aid-to-nicaraguan-contras_y', 'crime_n', 'el-salvador-aid_n'})"
0.31724137931034485,"frozenset({'aid-to-nicaraguan-contras_y', 'duty-free-exports_y', 'el-salvador-aid_n'})"
0.32413793103448274,"frozenset({'aid-to-nicaraguan-contras_y', 'export-administration-act-south-africa_y', 'el-salvador-aid_n'})"
0.36091954022988504,"frozenset({'education-spending_n', 'el-salvador-aid_n', 'mx-missile_y'})"
0.3218390804597701,"frozenset({'superfund-right-to-sue_n', 'el-salvador-aid_n', 'mx-missile_y'})"
0.3057471264367816,"frozenset({'crime_n', 'el-salvador-aid_n', 'mx-missile_y'})"
0.3264367816091954,"frozenset({'superfund-right-to-sue_n', 'education-spending_n', 'el-salvador-aid_n'})"
0.31494252873563217,"frozenset({'crime_n', 'education-spending_n', 'el-salvador-aid_n'})"
0.3586206896551724,"frozenset({'el-salvador-aid_y', 'anti-satellite-test-ban_n', 'religious-groups-in-schools_y'})"
0.3701149425287356,"frozenset({'el-salvador-aid_y', 'aid-to-nicaraguan-contras_n', 'religious-groups-in-schools_y'})"
0.4,"frozenset({'mx-missile_n', 'el-salvador-aid_y', 'religious-groups-in-schools_y'})"
0.3057471264367816,"frozenset({'synfuels-corporation-cutback_n', 'el-salvador-aid_y', 'religious-groups-in-schools_y'})"
0.32413793103448274,"frozenset({'el-salvador-aid_y', 'education-spending_y', 'religious-groups-in-schools_y'})"
0.367816091954023,"frozenset({'el-salvador-aid_y', 'superfund-right-to-sue_y', 'religious-groups-in-schools_y'})"
0.41379310344827586,"frozenset({'el-salvador-aid_y', 'crime_y', 'religious-groups-in-schools_y'})"
0.3701149425287356,"frozenset({'duty-free-exports_n', 'el-salvador-aid_y', 'religious-groups-in-schools_y'})"
0.335632183908046,"frozenset({'anti-satellite-test-ban_n', 'aid-to-nicaraguan-contras_n', 'el-salvador-aid_y'})"
0.3448275862068966,"frozenset({'mx-missile_n', 'anti-satellite-test-ban_n', 'el-salvador-aid_y'})"
0.31724137931034485,"frozenset({'anti-satellite-test-ban_n', 'superfund-right-to-sue_y', 'el-salvador-aid_y'})"
0.3448275862068966,"frozenset({'anti-satellite-test-ban_n', 'crime_y', 'el-salvador-aid_y'})"
0.32413793103448274,"frozenset({'duty-free-exports_n', 'anti-satellite-test-ban_n', 'el-salvador-aid_y'})"
0.3632183908045977,"frozenset({'mx-missile_n', 'aid-to-nicaraguan-contras_n', 'el-salvador-aid_y'})"
0.335632183908046,"frozenset({'superfund-right-to-sue_y', 'aid-to-nicaraguan-contras_n', 'el-salvador-aid_y'})"
0.37701149425287356,"frozenset({'crime_y', 'aid-to-nicaraguan-contras_n', 'el-salvador-aid_y'})"
0.34022988505747126,"frozenset({'duty-free-exports_n', 'aid-to-nicaraguan-contras_n', 'el-salvador-aid_y'})"
0.31494252873563217,"frozenset({'mx-missile_n', 'education-spending_y', 'el-salvador-aid_y'})"
0.3425287356321839,"frozenset({'mx-missile_n', 'superfund-right-to-sue_y', 'el-salvador-aid_y'})"
0.38620689655172413,"frozenset({'mx-missile_n', 'crime_y', 'el-salvador-aid_y'})"
0.3471264367816092,"frozenset({'mx-missile_n', 'duty-free-exports_n', 'el-salvador-aid_y'})"
0.31724137931034485,"frozenset({'synfuels-corporation-cutback_n', 'crime_y', 'el-salvador-aid_y'})"
0.30114942528735633,"frozenset({'education-spending_y', 'superfund-right-to-sue_y', 'el-salvador-aid_y'})"
0.3310344827586207,"frozenset({'education-spending_y', 'crime_y', 'el-salvador-aid_y'})"
0.30114942528735633,"frozenset({'duty-free-exports_n', 'education-spending_y', 'el-salvador-aid_y'})"
0.3724137931034483,"frozenset({'el-salvador-aid_y', 'superfund-right-to-sue_y', 'crime_y'})"
0.335632183908046,"frozenset({'duty-free-exports_n', 'superfund-right-to-sue_y', 'el-salvador-aid_y'})"
0.3724137931034483,"frozenset({'duty-free-exports_n', 'crime_y', 'el-salvador-aid_y'})"
0.3080459770114943,"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'religious-groups-in-schools_n'})"
0.32873563218390806,"frozenset({'anti-satellite-test-ban_n', 'aid-to-nicaraguan-contras_n', 'religious-groups-in-schools_y'})"
0.3425287356321839,"frozenset({'mx-missile_n', 'anti-satellite-test-ban_n', 'religious-groups-in-schools_y'})"
0.32873563218390806,"frozenset({'anti-satellite-test-ban_n', 'superfund-right-to-sue_y', 'religious-groups-in-schools_y'})"
0.3425287356321839,"frozenset({'anti-satellite-test-ban_n', 'crime_y', 'religious-groups-in-schools_y'})"
0.3310344827586207,"frozenset({'duty-free-exports_n', 'anti-satellite-test-ban_n', 'religious-groups-in-schools_y'})"
0.35172413793103446,"frozenset({'mx-missile_n', 'aid-to-nicaraguan-contras_n', 'religious-groups-in-schools_y'})"
0.3264367816091954,"frozenset({'superfund-right-to-sue_y', 'aid-to-nicaraguan-contras_n', 'religious-groups-in-schools_y'})"
0.3586206896551724,"frozenset({'crime_y', 'aid-to-nicaraguan-contras_n', 'religious-groups-in-schools_y'})"
0.3310344827586207,"frozenset({'duty-free-exports_n', 'aid-to-nicaraguan-contras_n', 'religious-groups-in-schools_y'})"
0.3103448275862069,"frozenset({'mx-missile_n', 'education-spending_y', 'religious-groups-in-schools_y'})"
0.3425287356321839,"frozenset({'mx-missile_n', 'superfund-right-to-sue_y', 'religious-groups-in-schools_y'})"
0.3816091954022989,"frozenset({'mx-missile_n', 'crime_y', 'religious-groups-in-schools_y'})"
0.35172413793103446,"frozenset({'mx-missile_n', 'duty-free-exports_n', 'religious-groups-in-schools_y'})"
0.32873563218390806,"frozenset({'synfuels-corporation-cutback_n', 'crime_y', 'religious-groups-in-schools_y'})"
0.30344827586206896,"frozenset({'education-spending_y', 'superfund-right-to-sue_y', 'religious-groups-in-schools_y'})"
0.34022988505747126,"frozenset({'crime_y', 'education-spending_y', 'religious-groups-in-schools_y'})"
0.31494252873563217,"frozenset({'duty-free-exports_n', 'education-spending_y', 'religious-groups-in-schools_y'})"
0.3816091954022989,"frozenset({'crime_y', 'superfund-right-to-sue_y', 'religious-groups-in-schools_y'})"
0.35402298850574715,"frozenset({'duty-free-exports_n', 'superfund-right-to-sue_y', 'religious-groups-in-schools_y'})"
0.39080459770114945,"frozenset({'duty-free-exports_n', 'crime_y', 'religious-groups-in-schools_y'})"
0.3264367816091954,"frozenset({'mx-missile_n', 'anti-satellite-test-ban_n', 'aid-to-nicaraguan-contras_n'})"
0.30114942528735633,"frozenset({'anti-satellite-test-ban_n', 'superfund-right-to-sue_y', 'aid-to-nicaraguan-contras_n'})"
0.3218390804597701,"frozenset({'anti-satellite-test-ban_n', 'crime_y', 'aid-to-nicaraguan-contras_n'})"
0.30344827586206896,"frozenset({'duty-free-exports_n', 'anti-satellite-test-ban_n', 'aid-to-nicaraguan-contras_n'})"
0.3080459770114943,"frozenset({'mx-missile_n', 'anti-satellite-test-ban_n', 'superfund-right-to-sue_y'})"
0.3264367816091954,"frozenset({'mx-missile_n', 'anti-satellite-test-ban_n', 'crime_y'})"
0.31264367816091954,"frozenset({'mx-missile_n', 'anti-satellite-test-ban_n', 'duty-free-exports_n'})"
0.31494252873563217,"frozenset({'anti-satellite-test-ban_n', 'crime_y', 'superfund-right-to-sue_y'})"
0.31264367816091954,"frozenset({'duty-free-exports_n', 'anti-satellite-test-ban_n', 'crime_y'})"
0.39770114942528734,"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'mx-missile_y'})"
0.39080459770114945,"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'education-spending_n'})"
0.367816091954023,"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'superfund-right-to-sue_n'})"
0.3310344827586207,"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'crime_n'})"
0.3103448275862069,"frozenset({'aid-to-nicaraguan-contras_y', 'duty-free-exports_y', 'anti-satellite-test-ban_y'})"
0.33793103448275863,"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'export-administration-act-south-africa_y'})"
0.35172413793103446,"frozenset({'anti-satellite-test-ban_y', 'education-spending_n', 'mx-missile_y'})"
0.3195402298850575,"frozenset({'anti-satellite-test-ban_y', 'superfund-right-to-sue_n', 'mx-missile_y'})"
0.30344827586206896,"frozenset({'export-administration-act-south-africa_y', 'anti-satellite-test-ban_y', 'mx-missile_y'})"
0.3333333333333333,"frozenset({'superfund-right-to-sue_n', 'anti-satellite-test-ban_y', 'education-spending_n'})"
0.3057471264367816,"frozenset({'anti-satellite-test-ban_y', 'education-spending_n', 'crime_n'})"
0.31724137931034485,"frozenset({'mx-missile_n', 'superfund-right-to-sue_y', 'aid-to-nicaraguan-contras_n'})"
0.34942528735632183,"frozenset({'mx-missile_n', 'crime_y', 'aid-to-nicaraguan-contras_n'})"
0.3264367816091954,"frozenset({'mx-missile_n', 'duty-free-exports_n', 'aid-to-nicaraguan-contras_n'})"
0.3264367816091954,"frozenset({'crime_y', 'superfund-right-to-sue_y', 'aid-to-nicaraguan-contras_n'})"
0.3080459770114943,"frozenset({'duty-free-exports_n', 'superfund-right-to-sue_y', 'aid-to-nicaraguan-contras_n'})"
0.3310344827586207,"frozenset({'duty-free-exports_n', 'crime_y', 'aid-to-nicaraguan-contras_n'})"
0.3724137931034483,"frozenset({'aid-to-nicaraguan-contras_y', 'education-spending_n', 'mx-missile_y'})"
0.3333333333333333,"frozenset({'aid-to-nicaraguan-contras_y', 'superfund-right-to-sue_n', 'mx-missile_y'})"
0.3080459770114943,"frozenset({'aid-to-nicaraguan-contras_y', 'crime_n', 'mx-missile_y'})"
0.31494252873563217,"frozenset({'aid-to-nicaraguan-contras_y', 'export-administration-act-south-africa_y', 'mx-missile_y'})"
0.3448275862068966,"frozenset({'aid-to-nicaraguan-contras_y', 'superfund-right-to-sue_n', 'education-spending_n'})"
0.3264367816091954,"frozenset({'aid-to-nicaraguan-contras_y', 'education-spending_n', 'crime_n'})"
0.3080459770114943,"frozenset({'aid-to-nicaraguan-contras_y', 'export-administration-act-south-africa_y', 'education-spending_n'})"
0.30114942528735633,"frozenset({'aid-to-nicaraguan-contras_y', 'superfund-right-to-sue_n', 'crime_n'})"
0.3103448275862069,"frozenset({'mx-missile_n', 'education-spending_y', 'crime_y'})"
0.3333333333333333,"frozenset({'mx-missile_n', 'crime_y', 'superfund-right-to-sue_y'})"
0.3103448275862069,"frozenset({'mx-missile_n', 'superfund-right-to-sue_y', 'duty-free-exports_n'})"
0.3425287356321839,"frozenset({'mx-missile_n', 'crime_y', 'duty-free-exports_n'})"
0.30344827586206896,"frozenset({'superfund-right-to-sue_n', 'education-spending_n', 'mx-missile_y'})"
0.3057471264367816,"frozenset({'education-spending_y', 'crime_y', 'superfund-right-to-sue_y'})"
0.3103448275862069,"frozenset({'duty-free-exports_n', 'education-spending_y', 'crime_y'})"
0.34942528735632183,"frozenset({'duty-free-exports_n', 'crime_y', 'superfund-right-to-sue_y'})"
0.3103448275862069,"frozenset({'el-salvador-aid_y', 'handicapped-infants_n', 'mx-missile_n', 'religious-groups-in-schools_y'})"
0.31264367816091954,"frozenset({'el-salvador-aid_y', 'handicapped-infants_n', 'crime_y', 'religious-groups-in-schools_y'})"
0.30114942528735633,"frozenset({'physician-fee-freeze_y', 'adoption-of-the-budget-resolution_n', 'el-salvador-aid_y', 'religious-groups-in-schools_y'})"
0.3080459770114943,"frozenset({'mx-missile_n', 'adoption-of-the-budget-resolution_n', 'physician-fee-freeze_y', 'el-salvador-aid_y'})"
0.3080459770114943,"frozenset({'physician-fee-freeze_y', 'adoption-of-the-budget-resolution_n', 'crime_y', 'el-salvador-aid_y'})"
0.31264367816091954,"frozenset({'mx-missile_n', 'adoption-of-the-budget-resolution_n', 'el-salvador-aid_y', 'religious-groups-in-schools_y'})"
0.3103448275862069,"frozenset({'adoption-of-the-budget-resolution_n', 'el-salvador-aid_y', 'crime_y', 'religious-groups-in-schools_y'})"
0.3057471264367816,"frozenset({'mx-missile_n', 'adoption-of-the-budget-resolution_n', 'aid-to-nicaraguan-contras_n', 'el-salvador-aid_y'})"
0.30344827586206896,"frozenset({'adoption-of-the-budget-resolution_n', 'crime_y', 'aid-to-nicaraguan-contras_n', 'el-salvador-aid_y'})"
0.31494252873563217,"frozenset({'mx-missile_n', 'adoption-of-the-budget-resolution_n', 'crime_y', 'el-salvador-aid_y'})"
0.30114942528735633,"frozenset({'mx-missile_n', 'adoption-of-the-budget-resolution_n', 'crime_y', 'religious-groups-in-schools_y'})"
0.3816091954022989,"frozenset({'physician-fee-freeze_n', 'adoption-of-the-budget-resolution_y', 'anti-satellite-test-ban_y', 'el-salvador-aid_n'})"
0.4114942528735632,"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n', 'adoption-of-the-budget-resolution_y', 'el-salvador-aid_n'})"
0.35402298850574715,"frozenset({'physician-fee-freeze_n', 'adoption-of-the-budget-resolution_y', 'el-salvador-aid_n', 'mx-missile_y'})"
0.3586206896551724,"frozenset({'physician-fee-freeze_n', 'adoption-of-the-budget-resolution_y', 'education-spending_n', 'el-salvador-aid_n'})"
0.335632183908046,"frozenset({'physician-fee-freeze_n', 'adoption-of-the-budget-resolution_y', 'superfund-right-to-sue_n', 'el-salvador-aid_n'})"
0.3264367816091954,"frozenset({'physician-fee-freeze_n', 'adoption-of-the-budget-resolution_y', 'crime_n', 'el-salvador-aid_n'})"
0.4,"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n', 'adoption-of-the-budget-resolution_y', 'anti-satellite-test-ban_y'})"
0.34942528735632183,"frozenset({'physician-fee-freeze_n', 'adoption-of-the-budget-resolution_y', 'anti-satellite-test-ban_y', 'mx-missile_y'})"
0.3586206896551724,"frozenset({'physician-fee-freeze_n', 'adoption-of-the-budget-resolution_y', 'anti-satellite-test-ban_y', 'education-spending_n'})"
0.335632183908046,"frozenset({'physician-fee-freeze_n', 'adoption-of-the-budget-resolution_y', 'anti-satellite-test-ban_y', 'superfund-right-to-sue_n'})"
0.3218390804597701,"frozenset({'physician-fee-freeze_n', 'adoption-of-the-budget-resolution_y', 'anti-satellite-test-ban_y', 'crime_n'})"
0.3724137931034483,"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n', 'adoption-of-the-budget-resolution_y', 'mx-missile_y'})"
0.39080459770114945,"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n', 'adoption-of-the-budget-resolution_y', 'education-spending_n'})"
0.3586206896551724,"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n', 'adoption-of-the-budget-resolution_y', 'superfund-right-to-sue_n'})"
0.3448275862068966,"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n', 'adoption-of-the-budget-resolution_y', 'crime_n'})"
0.30114942528735633,"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n', 'adoption-of-the-budget-resolution_y', 'duty-free-exports_y'})"
0.3057471264367816,"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n', 'adoption-of-the-budget-resolution_y', 'export-administration-act-south-africa_y'})"
0.34022988505747126,"frozenset({'physician-fee-freeze_n', 'adoption-of-the-budget-resolution_y', 'education-spending_n', 'mx-missile_y'})"
0.3057471264367816,"frozenset({'physician-fee-freeze_n', 'adoption-of-the-budget-resolution_y', 'superfund-right-to-sue_n', 'mx-missile_y'})"
0.3218390804597701,"frozenset({'physician-fee-freeze_n', 'adoption-of-the-budget-resolution_y', 'superfund-right-to-sue_n', 'education-spending_n'})"
0.3218390804597701,"frozenset({'physician-fee-freeze_n', 'adoption-of-the-budget-resolution_y', 'education-spending_n', 'crime_n'})"
0.38850574712643676,"frozenset({'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y', 'anti-satellite-test-ban_y', 'el-salvador-aid_n'})"
0.34022988505747126,"frozenset({'adoption-of-the-budget-resolution_y', 'anti-satellite-test-ban_y', 'el-salvador-aid_n', 'mx-missile_y'})"
0.34022988505747126,"frozenset({'adoption-of-the-budget-resolution_y', 'anti-satellite-test-ban_y', 'education-spending_n', 'el-salvador-aid_n'})"
0.3218390804597701,"frozenset({'adoption-of-the-budget-resolution_y', 'anti-satellite-test-ban_y', 'superfund-right-to-sue_n', 'el-salvador-aid_n'})"
0.3080459770114943,"frozenset({'adoption-of-the-budget-resolution_y', 'anti-satellite-test-ban_y', 'crime_n', 'el-salvador-aid_n'})"
0.3632183908045977,"frozenset({'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y', 'el-salvador-aid_n', 'mx-missile_y'})"
0.36551724137931035,"frozenset({'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y', 'education-spending_n', 'el-salvador-aid_n'})"
0.3425287356321839,"frozenset({'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y', 'superfund-right-to-sue_n', 'el-salvador-aid_n'})"
0.3264367816091954,"frozenset({'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y', 'crime_n', 'el-salvador-aid_n'})"
0.3264367816091954,"frozenset({'adoption-of-the-budget-resolution_y', 'education-spending_n', 'el-salvador-aid_n', 'mx-missile_y'})"
0.3563218390804598,"frozenset({'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y', 'anti-satellite-test-ban_y', 'mx-missile_y'})"
0.3586206896551724,"frozenset({'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y', 'anti-satellite-test-ban_y', 'education-spending_n'})"
0.3448275862068966,"frozenset({'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y', 'anti-satellite-test-ban_y', 'superfund-right-to-sue_n'})"
0.31724137931034485,"frozenset({'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y', 'anti-satellite-test-ban_y', 'crime_n'})"
0.31724137931034485,"frozenset({'adoption-of-the-budget-resolution_y', 'anti-satellite-test-ban_y', 'education-spending_n', 'mx-missile_y'})"
0.34022988505747126,"frozenset({'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y', 'education-spending_n', 'mx-missile_y'})"
0.3103448275862069,"frozenset({'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y', 'superfund-right-to-sue_n', 'mx-missile_y'})"
0.3195402298850575,"frozenset({'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y', 'superfund-right-to-sue_n', 'education-spending_n'})"
0.3103448275862069,"frozenset({'aid-to-nicaraguan-contras_y', 'adoption-of-the-budget-resolution_y', 'education-spending_n', 'crime_n'})"
0.40229885057471265,"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n', 'anti-satellite-test-ban_y', 'el-salvador-aid_n'})"
0.35402298850574715,"frozenset({'physician-fee-freeze_n', 'anti-satellite-test-ban_y', 'el-salvador-aid_n', 'mx-missile_y'})"
0.3563218390804598,"frozenset({'physician-fee-freeze_n', 'anti-satellite-test-ban_y', 'education-spending_n', 'el-salvador-aid_n'})"
0.33793103448275863,"frozenset({'physician-fee-freeze_n', 'anti-satellite-test-ban_y', 'superfund-right-to-sue_n', 'el-salvador-aid_n'})"
0.3195402298850575,"frozenset({'physician-fee-freeze_n', 'anti-satellite-test-ban_y', 'crime_n', 'el-salvador-aid_n'})"
0.37701149425287356,"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n', 'el-salvador-aid_n', 'mx-missile_y'})"
0.3793103448275862,"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n', 'education-spending_n', 'el-salvador-aid_n'})"
0.35402298850574715,"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n', 'superfund-right-to-sue_n', 'el-salvador-aid_n'})"
0.335632183908046,"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n', 'crime_n', 'el-salvador-aid_n'})"
0.3057471264367816,"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n', 'duty-free-exports_y', 'el-salvador-aid_n'})"
0.30344827586206896,"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n', 'export-administration-act-south-africa_y', 'el-salvador-aid_n'})"
0.34022988505747126,"frozenset({'physician-fee-freeze_n', 'education-spending_n', 'el-salvador-aid_n', 'mx-missile_y'})"
0.3103448275862069,"frozenset({'physician-fee-freeze_n', 'superfund-right-to-sue_n', 'el-salvador-aid_n', 'mx-missile_y'})"
0.31724137931034485,"frozenset({'physician-fee-freeze_n', 'superfund-right-to-sue_n', 'education-spending_n', 'el-salvador-aid_n'})"
0.3103448275862069,"frozenset({'physician-fee-freeze_n', 'education-spending_n', 'crime_n', 'el-salvador-aid_n'})"
0.3632183908045977,"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n', 'anti-satellite-test-ban_y', 'mx-missile_y'})"
0.36551724137931035,"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n', 'anti-satellite-test-ban_y', 'education-spending_n'})"
0.34942528735632183,"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n', 'anti-satellite-test-ban_y', 'superfund-right-to-sue_n'})"
0.3264367816091954,"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n', 'anti-satellite-test-ban_y', 'crime_n'})"
0.32873563218390806,"frozenset({'physician-fee-freeze_n', 'anti-satellite-test-ban_y', 'education-spending_n', 'mx-missile_y'})"
0.3080459770114943,"frozenset({'physician-fee-freeze_n', 'anti-satellite-test-ban_y', 'superfund-right-to-sue_n', 'mx-missile_y'})"
0.31494252873563217,"frozenset({'physician-fee-freeze_n', 'education-spending_n', 'anti-satellite-test-ban_y', 'superfund-right-to-sue_n'})"
0.30114942528735633,"frozenset({'physician-fee-freeze_n', 'education-spending_n', 'anti-satellite-test-ban_y', 'crime_n'})"
0.35172413793103446,"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n', 'education-spending_n', 'mx-missile_y'})"
0.3218390804597701,"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n', 'superfund-right-to-sue_n', 'mx-missile_y'})"
0.30114942528735633,"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n', 'crime_n', 'mx-missile_y'})"
0.3310344827586207,"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n', 'superfund-right-to-sue_n', 'education-spending_n'})"
0.3218390804597701,"frozenset({'aid-to-nicaraguan-contras_y', 'physician-fee-freeze_n', 'education-spending_n', 'crime_n'})"
0.3057471264367816,"frozenset({'physician-fee-freeze_y', 'el-salvador-aid_y', 'aid-to-nicaraguan-contras_n', 'religious-groups-in-schools_y'})"
0.3333333333333333,"frozenset({'mx-missile_n', 'el-salvador-aid_y', 'physician-fee-freeze_y', 'religious-groups-in-schools_y'})"
0.3057471264367816,"frozenset({'physician-fee-freeze_y', 'el-salvador-aid_y', 'superfund-right-to-sue_y', 'religious-groups-in-schools_y'})"
0.34022988505747126,"frozenset({'physician-fee-freeze_y', 'el-salvador-aid_y', 'crime_y', 'religious-groups-in-schools_y'})"
0.3103448275862069,"frozenset({'duty-free-exports_n', 'el-salvador-aid_y', 'physician-fee-freeze_y', 'religious-groups-in-schools_y'})"
0.3103448275862069,"frozenset({'mx-missile_n', 'physician-fee-freeze_y', 'aid-to-nicaraguan-contras_n', 'el-salvador-aid_y'})"
0.31494252873563217,"frozenset({'physician-fee-freeze_y', 'crime_y', 'aid-to-nicaraguan-contras_n', 'el-salvador-aid_y'})"
0.3333333333333333,"frozenset({'mx-missile_n', 'crime_y', 'physician-fee-freeze_y', 'el-salvador-aid_y'})"
0.30344827586206896,"frozenset({'mx-missile_n', 'physician-fee-freeze_y', 'duty-free-exports_n', 'el-salvador-aid_y'})"
0.3057471264367816,"frozenset({'physician-fee-freeze_y', 'crime_y', 'education-spending_y', 'el-salvador-aid_y'})"
0.31264367816091954,"frozenset({'physician-fee-freeze_y', 'el-salvador-aid_y', 'superfund-right-to-sue_y', 'crime_y'})"
0.3195402298850575,"frozenset({'duty-free-exports_n', 'crime_y', 'physician-fee-freeze_y', 'el-salvador-aid_y'})"
0.31724137931034485,"frozenset({'mx-missile_n', 'crime_y', 'physician-fee-freeze_y', 'religious-groups-in-schools_y'})"
0.3057471264367816,"frozenset({'duty-free-exports_n', 'crime_y', 'physician-fee-freeze_y', 'religious-groups-in-schools_y'})"
0.30114942528735633,"frozenset({'mx-missile_n', 'crime_y', 'physician-fee-freeze_y', 'aid-to-nicaraguan-contras_n'})"
0.367816091954023,"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'el-salvador-aid_n', 'mx-missile_y'})"
0.367816091954023,"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'education-spending_n', 'el-salvador-aid_n'})"
0.34022988505747126,"frozenset({'aid-to-nicaraguan-contras_y', 'anti-satellite-test-ban_y', 'superfund-right-to-sue_n', 'el-salvador-aid_n'})"
